model,landscape,replicate,fixed_site,data_split,mean_absolute_effects
linear,k5,r2,2,E,0.16056849
linear,k5,r2,2,F,0.15894163
linear,k5,r2,2,D,0.16049111
linear,k5,r2,2,G,0.16072531
linear,k5,r2,3,C,0.15967755
linear,k5,r2,3,E,0.16286497
linear,k5,r2,3,F,0.16044398
linear,k5,r2,3,D,0.16152732
linear,k5,r2,3,G,0.16055043
linear,k5,r2,4,C,0.16266532
linear,k5,r2,4,E,0.1597616
linear,k5,r2,4,F,0.16263634
linear,k5,r2,4,D,0.16139993
linear,k5,r2,4,G,0.15815108
linear,k5,r2,5,C,0.1605919
linear,k5,r2,5,E,0.16024975
linear,k5,r2,5,F,0.15973724
linear,k5,r2,5,D,0.15960234
linear,k5,r2,5,G,0.16021147
mlp,k0,r5,0,C,0.065953836
mlp,k0,r5,0,E,0.20926572
mlp,k0,r5,0,F,0.13767095
mlp,k0,r5,0,D,0.018516796
mlp,k0,r5,0,G,0.026887167
mlp,k0,r5,1,C,0.15820572
mlp,k0,r5,1,E,0.103807
mlp,k0,r5,1,F,0.083634384
mlp,k0,r5,1,D,0.0007388553
mlp,k0,r5,1,G,0.080022685
mlp,k0,r5,2,C,0.018834224
mlp,k0,r5,2,E,0.03706935
mlp,k0,r5,2,F,0.057612713
mlp,k0,r5,2,D,0.0026267162
mlp,k0,r5,2,G,0.0884459
mlp,k0,r5,3,C,0.097211346
mlp,k0,r5,3,E,0.10333085
mlp,k0,r5,3,F,0.07708268
mlp,k0,r5,3,D,0.16658758
mlp,k0,r5,3,G,0.10435043
mlp,k0,r5,4,C,0.026050717
mlp,k0,r5,4,E,0.008586517
mlp,k0,r5,4,F,0.0071242736
mlp,k0,r5,4,D,0.13546696
mlp,k0,r5,4,G,0.012230428
mlp,k0,r5,5,C,0.03099595
mlp,k0,r5,5,E,0.017312061
mlp,k0,r5,5,F,0.06437873
mlp,k0,r5,5,D,0.04597736
mlp,k0,r5,5,G,0.107806295
mlp,k0,r4,0,C,0.032262083
mlp,k0,r4,0,E,0.031086477
mlp,k0,r4,0,F,0.08901338
mlp,k0,r4,0,D,0.04232037
mlp,k0,r4,0,G,0.087184906
mlp,k0,r4,1,C,0.18132819
mlp,k0,r4,1,E,0.09087613
mlp,k0,r4,1,F,0.11507605
mlp,k0,r4,1,D,0.017186211
mlp,k0,r4,1,G,0.054427084
mlp,k0,r4,2,C,0.050104234
mlp,k0,r4,2,E,0.07103872
mlp,k0,r4,2,F,0.07341272
mlp,k0,r4,2,D,0.085438356
mlp,k0,r4,2,G,0.025826493
mlp,k0,r4,3,C,0.05855532
mlp,k0,r4,3,E,0.10029189
mlp,k0,r4,3,F,0.005446962
mlp,k0,r4,3,D,0.16317853
mlp,k0,r4,3,G,0.045568902
mlp,k0,r4,4,C,0.024949523
mlp,k0,r4,4,E,0.13144732
mlp,k0,r4,4,F,0.13490942
mlp,k0,r4,4,D,0.07381185
mlp,k0,r4,4,G,0.13250613
mlp,k0,r4,5,C,0.0410146
mlp,k0,r4,5,E,0.090680376
mlp,k0,r4,5,F,0.13541605
mlp,k0,r4,5,D,0.025168866
mlp,k0,r4,5,G,0.123756126
mlp,k0,r7,0,C,0.116094604
mlp,k0,r7,0,E,0.032379057
mlp,k0,r7,0,F,0.009122287
mlp,k0,r7,0,D,0.028784497
mlp,k0,r7,0,G,0.058759052
mlp,k0,r7,1,C,0.006120513
mlp,k0,r7,1,E,0.1496514
mlp,k0,r7,1,F,0.1115445
mlp,k0,r7,1,D,0.038433097
mlp,k0,r7,1,G,0.12612006
mlp,k0,r7,2,C,0.025340116
mlp,k0,r7,2,E,0.17269878
mlp,k0,r7,2,F,0.041790664
mlp,k0,r7,2,D,0.09875147
mlp,k0,r7,2,G,0.19174853
mlp,k0,r7,3,C,0.14630966
mlp,k0,r7,3,E,0.009304398
mlp,k0,r7,3,F,0.0047749346
mlp,k0,r7,3,D,0.016726132
mlp,k0,r7,3,G,0.16595675
mlp,k0,r7,4,C,0.0070170746
mlp,k0,r7,4,E,0.11003292
mlp,k0,r7,4,F,0.03268728
mlp,k0,r7,4,D,0.042255573
mlp,k0,r7,4,G,0.019493535
mlp,k0,r7,5,C,0.113901645
mlp,k0,r7,5,E,0.18219735
mlp,k0,r7,5,F,0.059143968
mlp,k0,r7,5,D,0.08768053
mlp,k0,r7,5,G,0.06444408
mlp,k0,r2,0,C,0.041663203
mlp,k0,r2,0,E,0.11297522
mlp,k0,r2,0,F,0.048796885
mlp,k0,r2,0,D,0.06761956
mlp,k0,r2,0,G,0.020732798
mlp,k0,r2,1,C,0.0039045508
mlp,k0,r2,1,E,0.028442733
mlp,k0,r2,1,F,0.030477015
mlp,k0,r2,1,D,0.15461434
mlp,k0,r2,1,G,0.02349569
mlp,k0,r2,2,C,0.16631182
mlp,k0,r2,2,E,0.158874
mlp,k0,r2,2,F,0.09177799
mlp,k0,r2,2,D,0.04381674
mlp,k0,r2,2,G,0.15738706
mlp,k0,r2,3,C,0.090098314
mlp,k0,r2,3,E,0.076035224
mlp,k0,r2,3,F,0.02827244
mlp,k0,r2,3,D,0.10378741
mlp,k0,r2,3,G,0.015753046
mlp,k0,r2,4,C,0.055757366
mlp,k0,r2,4,E,0.10183562
mlp,k0,r2,4,F,0.056899484
mlp,k0,r2,4,D,0.065788396
mlp,k0,r2,4,G,0.053406358
mlp,k0,r2,5,C,0.028567879
mlp,k0,r2,5,E,0.15568092
mlp,k0,r2,5,F,0.049777694
mlp,k0,r2,5,D,0.047482513
mlp,k0,r2,5,G,0.029613012
mlp,k1,r5,0,C,0.04848569
mlp,k1,r5,0,E,0.05193445
mlp,k1,r5,0,F,0.07497459
mlp,k1,r5,0,D,0.039976567
mlp,k1,r5,0,G,0.050787468
mlp,k1,r5,1,C,0.1001442
mlp,k1,r5,1,E,0.071880594
mlp,k1,r5,1,F,0.08298298
mlp,k1,r5,1,D,0.063869536
mlp,k1,r5,1,G,0.08377194
mlp,k1,r5,2,C,0.07927193
mlp,k1,r5,2,E,0.080608204
mlp,k1,r5,2,F,0.1069403
mlp,k1,r5,2,D,0.080494195
mlp,k1,r5,2,G,0.10071005
mlp,k1,r5,3,C,0.09759834
mlp,k1,r5,3,E,0.102472074
mlp,k1,r5,3,F,0.074084766
mlp,k1,r5,3,D,0.095189616
mlp,k1,r5,3,G,0.110313125
mlp,k1,r5,4,C,0.116252795
mlp,k1,r5,4,E,0.13408011
mlp,k1,r5,4,F,0.1764243
mlp,k1,r5,4,D,0.10242636
mlp,k1,r5,4,G,0.14404911
mlp,k1,r5,5,C,0.088506095
mlp,k1,r5,5,E,0.10770768
mlp,k1,r5,5,F,0.07470082
mlp,k1,r5,5,D,0.070225455
mlp,k1,r5,5,G,0.09884234
mlp,k1,r4,0,C,0.096530855
mlp,k1,r4,0,E,0.1031584
mlp,k1,r4,0,F,0.07731339
mlp,k1,r4,0,D,0.10950439
mlp,k1,r4,0,G,0.07805915
mlp,k1,r4,1,C,0.10676661
mlp,k1,r4,1,E,0.09974513
mlp,k1,r4,1,F,0.13470794
mlp,k1,r4,1,D,0.13634244
mlp,k1,r4,1,G,0.12712188
mlp,k1,r4,2,C,0.082977705
mlp,k1,r4,2,E,0.053323314
mlp,k1,r4,2,F,0.07492434
mlp,k1,r4,2,D,0.061289232
mlp,k1,r4,2,G,0.07676639
mlp,k1,r4,3,C,0.065130465
mlp,k1,r4,3,E,0.07650548
mlp,k1,r4,3,F,0.04344239
mlp,k1,r4,3,D,0.056157045
mlp,k1,r4,3,G,0.061077468
mlp,k1,r4,4,C,0.18929905
mlp,k1,r4,4,E,0.110554904
mlp,k1,r4,4,F,0.14339899
mlp,k1,r4,4,D,0.1934212
mlp,k1,r4,4,G,0.16645493
mlp,k1,r4,5,C,0.075272515
mlp,k1,r4,5,E,0.13419217
mlp,k1,r4,5,F,0.058109
mlp,k1,r4,5,D,0.09539128
mlp,k1,r4,5,G,0.10996454
mlp,k1,r7,0,C,0.08803403
mlp,k1,r7,0,E,0.10525134
mlp,k1,r7,0,F,0.11706026
mlp,k1,r7,0,D,0.11372214
mlp,k1,r7,0,G,0.117589734
mlp,k1,r7,1,C,0.12928006
mlp,k1,r7,1,E,0.10582296
mlp,k1,r7,1,F,0.088744804
mlp,k1,r7,1,D,0.09664588
mlp,k1,r7,1,G,0.059930198
mlp,k1,r7,2,C,0.10241458
mlp,k1,r7,2,E,0.099938415
mlp,k1,r7,2,F,0.15650472
mlp,k1,r7,2,D,0.09545368
mlp,k1,r7,2,G,0.15045317
mlp,k1,r7,3,C,0.040480305
mlp,k1,r7,3,E,0.10272548
mlp,k1,r7,3,F,0.080878235
mlp,k1,r7,3,D,0.15872626
mlp,k1,r7,3,G,0.06524291
mlp,k1,r7,4,C,0.051832546
mlp,k1,r7,4,E,0.06620893
mlp,k1,r7,4,F,0.06852422
mlp,k1,r7,4,D,0.065963045
mlp,k1,r7,4,G,0.06524766
mlp,k1,r7,5,C,0.09761755
mlp,k1,r7,5,E,0.14974992
mlp,k1,r7,5,F,0.10463931
mlp,k1,r7,5,D,0.11956207
mlp,k1,r7,5,G,0.12504381
mlp,k1,r2,0,C,0.1088916
mlp,k1,r2,0,E,0.1180402
mlp,k1,r2,0,F,0.118338004
mlp,k1,r2,0,D,0.096709184
mlp,k1,r2,0,G,0.09379016
mlp,k1,r2,1,C,0.08101953
mlp,k1,r2,1,E,0.06770946
mlp,k1,r2,1,F,0.08609935
mlp,k1,r2,1,D,0.07147871
mlp,k1,r2,1,G,0.07133087
mlp,k1,r2,2,C,0.20202763
mlp,k1,r2,2,E,0.12751421
mlp,k1,r2,2,F,0.18354529
mlp,k1,r2,2,D,0.14326116
mlp,k1,r2,2,G,0.1804784
mlp,k1,r2,3,C,0.07952145
mlp,k1,r2,3,E,0.07235378
mlp,k1,r2,3,F,0.059866894
mlp,k1,r2,3,D,0.09225312
mlp,k1,r2,3,G,0.107707456
mlp,k1,r2,4,C,0.14291354
mlp,k1,r2,4,E,0.0978087
mlp,k1,r2,4,F,0.074626215
mlp,k1,r2,4,D,0.08481328
mlp,k1,r2,4,G,0.10979928
mlp,k1,r2,5,C,0.0694355
mlp,k1,r2,5,E,0.07128903
mlp,k1,r2,5,F,0.070633575
mlp,k1,r2,5,D,0.07250711
mlp,k1,r2,5,G,0.10790744
mlp,k2,r5,0,C,0.13085921
mlp,k2,r5,0,E,0.13477527
mlp,k2,r5,0,F,0.1427865
mlp,k2,r5,0,D,0.13889259
mlp,k2,r5,0,G,0.14099532
mlp,k2,r5,1,C,0.09867181
mlp,k2,r5,1,E,0.09865984
mlp,k2,r5,1,F,0.11224351
mlp,k2,r5,1,D,0.10684088
mlp,k2,r5,1,G,0.091497354
mlp,k2,r5,2,C,0.13000317
mlp,k2,r5,2,E,0.1335074
mlp,k2,r5,2,F,0.1274666
mlp,k2,r5,2,D,0.13139996
mlp,k2,r5,2,G,0.13760364
mlp,k2,r5,3,C,0.10923367
mlp,k2,r5,3,E,0.11933337
mlp,k2,r5,3,F,0.11911115
mlp,k2,r5,3,D,0.11331454
mlp,k2,r5,3,G,0.12545933
mlp,k2,r5,4,C,0.10207109
mlp,k2,r5,4,E,0.10261356
mlp,k2,r5,4,F,0.09334497
mlp,k2,r5,4,D,0.09424279
mlp,k2,r5,4,G,0.0957691
mlp,k2,r5,5,C,0.10743258
mlp,k2,r5,5,E,0.11243436
mlp,k2,r5,5,F,0.11473139
mlp,k2,r5,5,D,0.106540866
mlp,k2,r5,5,G,0.124353506
mlp,k2,r4,0,C,0.16767648
mlp,k2,r4,0,E,0.15536964
mlp,k2,r4,0,F,0.16401389
mlp,k2,r4,0,D,0.15664569
mlp,k2,r4,0,G,0.17385076
mlp,k2,r4,1,C,0.09261873
mlp,k2,r4,1,E,0.099364966
mlp,k2,r4,1,F,0.08226561
mlp,k2,r4,1,D,0.1024604
mlp,k2,r4,1,G,0.077354595
mlp,k2,r4,2,C,0.095003754
mlp,k2,r4,2,E,0.08852897
mlp,k2,r4,2,F,0.09278736
mlp,k2,r4,2,D,0.086686015
mlp,k2,r4,2,G,0.08185855
mlp,k2,r4,3,C,0.12550269
mlp,k2,r4,3,E,0.14571239
mlp,k2,r4,3,F,0.13450453
mlp,k2,r4,3,D,0.12978366
mlp,k2,r4,3,G,0.13629119
mlp,k2,r4,4,C,0.06306026
mlp,k2,r4,4,E,0.066129506
mlp,k2,r4,4,F,0.05859176
mlp,k2,r4,4,D,0.06725483
mlp,k2,r4,4,G,0.05965517
mlp,k2,r4,5,C,0.108473025
mlp,k2,r4,5,E,0.12695363
mlp,k2,r4,5,F,0.121760905
mlp,k2,r4,5,D,0.12553114
mlp,k2,r4,5,G,0.119302206
mlp,k2,r7,0,C,0.12288562
mlp,k2,r7,0,E,0.11286209
mlp,k2,r7,0,F,0.11261858
mlp,k2,r7,0,D,0.12901147
mlp,k2,r7,0,G,0.09759959
mlp,k2,r7,1,C,0.13616583
mlp,k2,r7,1,E,0.13160497
mlp,k2,r7,1,F,0.12280327
mlp,k2,r7,1,D,0.13729556
mlp,k2,r7,1,G,0.1362541
mlp,k2,r7,2,C,0.11503014
mlp,k2,r7,2,E,0.12565778
mlp,k2,r7,2,F,0.118211344
mlp,k2,r7,2,D,0.12545855
mlp,k2,r7,2,G,0.12607205
mlp,k2,r7,3,C,0.11084126
mlp,k2,r7,3,E,0.08994656
mlp,k2,r7,3,F,0.09482132
mlp,k2,r7,3,D,0.092444465
mlp,k2,r7,3,G,0.08650817
mlp,k2,r7,4,C,0.12183448
mlp,k2,r7,4,E,0.11267079
mlp,k2,r7,4,F,0.11782605
mlp,k2,r7,4,D,0.11052544
mlp,k2,r7,4,G,0.11235421
mlp,k2,r7,5,C,0.115982026
mlp,k2,r7,5,E,0.11761173
mlp,k2,r7,5,F,0.106452756
mlp,k2,r7,5,D,0.11204763
mlp,k2,r7,5,G,0.108298704
mlp,k2,r2,0,C,0.12112407
mlp,k2,r2,0,E,0.12815928
mlp,k2,r2,0,F,0.13135964
mlp,k2,r2,0,D,0.13398632
mlp,k2,r2,0,G,0.12430701
mlp,k2,r2,1,C,0.1088392
mlp,k2,r2,1,E,0.10889957
mlp,k2,r2,1,F,0.10376377
mlp,k2,r2,1,D,0.103903644
mlp,k2,r2,1,G,0.1086085
mlp,k2,r2,2,C,0.110764325
mlp,k2,r2,2,E,0.09618613
mlp,k2,r2,2,F,0.10817345
mlp,k2,r2,2,D,0.12183715
mlp,k2,r2,2,G,0.11114984
mlp,k2,r2,3,C,0.12853464
mlp,k2,r2,3,E,0.10808291
mlp,k2,r2,3,F,0.13376081
mlp,k2,r2,3,D,0.110198215
mlp,k2,r2,3,G,0.124676585
mlp,k2,r2,4,C,0.085545056
mlp,k2,r2,4,E,0.07534381
mlp,k2,r2,4,F,0.088848166
mlp,k2,r2,4,D,0.0768006
mlp,k2,r2,4,G,0.098806396
mlp,k2,r2,5,C,0.094920546
mlp,k2,r2,5,E,0.08580905
mlp,k2,r2,5,F,0.083558254
mlp,k2,r2,5,D,0.10229806
mlp,k2,r2,5,G,0.096158564
mlp,k3,r5,0,C,0.12328687
mlp,k3,r5,0,E,0.12900586
mlp,k3,r5,0,F,0.13300303
mlp,k3,r5,0,D,0.12935369
mlp,k3,r5,0,G,0.12583572
mlp,k3,r5,1,C,0.14286245
mlp,k3,r5,1,E,0.14720415
mlp,k3,r5,1,F,0.14670463
mlp,k3,r5,1,D,0.14959389
mlp,k3,r5,1,G,0.14465357
mlp,k3,r5,2,C,0.09410321
mlp,k3,r5,2,E,0.0911612
mlp,k3,r5,2,F,0.090675354
mlp,k3,r5,2,D,0.09101309
mlp,k3,r5,2,G,0.09500237
mlp,k3,r5,3,C,0.11386125
mlp,k3,r5,3,E,0.10872602
mlp,k3,r5,3,F,0.10923587
mlp,k3,r5,3,D,0.10819818
mlp,k3,r5,3,G,0.11360193
mlp,k3,r5,4,C,0.14172003
mlp,k3,r5,4,E,0.14493269
mlp,k3,r5,4,F,0.14507622
mlp,k3,r5,4,D,0.14364411
mlp,k3,r5,4,G,0.15158056
mlp,k3,r5,5,C,0.13499677
mlp,k3,r5,5,E,0.13920385
mlp,k3,r5,5,F,0.14080767
mlp,k3,r5,5,D,0.14208278
mlp,k3,r5,5,G,0.13352957
mlp,k3,r4,0,C,0.12678258
mlp,k3,r4,0,E,0.13025202
mlp,k3,r4,0,F,0.122218914
mlp,k3,r4,0,D,0.13468003
mlp,k3,r4,0,G,0.12959614
mlp,k3,r4,1,C,0.084659085
mlp,k3,r4,1,E,0.09235705
mlp,k3,r4,1,F,0.09250446
mlp,k3,r4,1,D,0.09572091
mlp,k3,r4,1,G,0.09022319
mlp,k3,r4,2,C,0.14858373
mlp,k3,r4,2,E,0.1456046
mlp,k3,r4,2,F,0.14478931
mlp,k3,r4,2,D,0.14342071
mlp,k3,r4,2,G,0.14471959
mlp,k3,r4,3,C,0.119852625
mlp,k3,r4,3,E,0.11298052
mlp,k3,r4,3,F,0.11431519
mlp,k3,r4,3,D,0.120938316
mlp,k3,r4,3,G,0.109653
mlp,k3,r4,4,C,0.12928748
mlp,k3,r4,4,E,0.13553265
mlp,k3,r4,4,F,0.1334711
mlp,k3,r4,4,D,0.12990849
mlp,k3,r4,4,G,0.12536594
mlp,k3,r4,5,C,0.16341683
mlp,k3,r4,5,E,0.16136386
mlp,k3,r4,5,F,0.15777156
mlp,k3,r4,5,D,0.16510154
mlp,k3,r4,5,G,0.15303686
mlp,k3,r7,0,C,0.13780074
mlp,k3,r7,0,E,0.13931488
mlp,k3,r7,0,F,0.1336032
mlp,k3,r7,0,D,0.13084109
mlp,k3,r7,0,G,0.1374474
mlp,k3,r7,1,C,0.15176323
mlp,k3,r7,1,E,0.14638862
mlp,k3,r7,1,F,0.14861462
mlp,k3,r7,1,D,0.14966837
mlp,k3,r7,1,G,0.14934139
mlp,k3,r7,2,C,0.15154816
mlp,k3,r7,2,E,0.15105355
mlp,k3,r7,2,F,0.14733948
mlp,k3,r7,2,D,0.15109748
mlp,k3,r7,2,G,0.14656495
mlp,k3,r7,3,C,0.13197745
mlp,k3,r7,3,E,0.1300534
mlp,k3,r7,3,F,0.12899458
mlp,k3,r7,3,D,0.13221392
mlp,k3,r7,3,G,0.13132459
mlp,k3,r7,4,C,0.12669638
mlp,k3,r7,4,E,0.13228182
mlp,k3,r7,4,F,0.13505673
mlp,k3,r7,4,D,0.13393156
mlp,k3,r7,4,G,0.12569617
mlp,k3,r7,5,C,0.0926227
mlp,k3,r7,5,E,0.09348834
mlp,k3,r7,5,F,0.09294053
mlp,k3,r7,5,D,0.089112304
mlp,k3,r7,5,G,0.09637298
mlp,k3,r2,0,C,0.14867547
mlp,k3,r2,0,E,0.14439046
mlp,k3,r2,0,F,0.1488574
mlp,k3,r2,0,D,0.15317842
mlp,k3,r2,0,G,0.1459737
mlp,k3,r2,1,C,0.12738518
mlp,k3,r2,1,E,0.13054425
mlp,k3,r2,1,F,0.1289403
mlp,k3,r2,1,D,0.12816164
mlp,k3,r2,1,G,0.12795894
mlp,k3,r2,2,C,0.11150033
mlp,k3,r2,2,E,0.114161484
mlp,k3,r2,2,F,0.10989612
mlp,k3,r2,2,D,0.112133935
mlp,k3,r2,2,G,0.1166068
mlp,k3,r2,3,C,0.14560452
mlp,k3,r2,3,E,0.14800608
mlp,k3,r2,3,F,0.1472746
mlp,k3,r2,3,D,0.14861612
mlp,k3,r2,3,G,0.14157271
mlp,k3,r2,4,C,0.149226
mlp,k3,r2,4,E,0.15112904
mlp,k3,r2,4,F,0.14755896
mlp,k3,r2,4,D,0.14637634
mlp,k3,r2,4,G,0.14622591
mlp,k3,r2,5,C,0.09665393
mlp,k3,r2,5,E,0.09428018
mlp,k3,r2,5,F,0.08958159
mlp,k3,r2,5,D,0.09115904
mlp,k3,r2,5,G,0.09380898
mlp,k4,r5,0,C,0.1489636
mlp,k4,r5,0,E,0.1500247
mlp,k4,r5,0,F,0.14862189
mlp,k4,r5,0,D,0.15044516
mlp,k4,r5,0,G,0.15000089
mlp,k4,r5,1,C,0.14900237
mlp,k4,r5,1,E,0.14908895
mlp,k4,r5,1,F,0.14724816
mlp,k4,r5,1,D,0.14777815
mlp,k4,r5,1,G,0.1498048
mlp,k4,r5,2,C,0.16324463
mlp,k4,r5,2,E,0.16426058
mlp,k4,r5,2,F,0.16517843
mlp,k4,r5,2,D,0.16185604
mlp,k4,r5,2,G,0.1629609
mlp,k4,r5,3,C,0.1360496
mlp,k4,r5,3,E,0.13476902
mlp,k4,r5,3,F,0.13188878
mlp,k4,r5,3,D,0.13543259
mlp,k4,r5,3,G,0.13750103
mlp,k4,r5,4,C,0.1502026
mlp,k4,r5,4,E,0.14875731
mlp,k4,r5,4,F,0.14669737
mlp,k4,r5,4,D,0.14977372
mlp,k4,r5,4,G,0.14909688
mlp,k4,r5,5,C,0.15015459
mlp,k4,r5,5,E,0.15272835
mlp,k4,r5,5,F,0.15078707
mlp,k4,r5,5,D,0.14746885
mlp,k4,r5,5,G,0.14952756
mlp,k4,r4,0,C,0.13875227
mlp,k4,r4,0,E,0.14169563
mlp,k4,r4,0,F,0.14176972
mlp,k4,r4,0,D,0.14380376
mlp,k4,r4,0,G,0.13941629
mlp,k4,r4,1,C,0.1298649
mlp,k4,r4,1,E,0.13076578
mlp,k4,r4,1,F,0.12968414
mlp,k4,r4,1,D,0.12961715
mlp,k4,r4,1,G,0.12488993
mlp,k4,r4,2,C,0.15591712
mlp,k4,r4,2,E,0.15667216
mlp,k4,r4,2,F,0.15440327
mlp,k4,r4,2,D,0.15364446
mlp,k4,r4,2,G,0.15482123
mlp,k4,r4,3,C,0.15350787
mlp,k4,r4,3,E,0.15181711
mlp,k4,r4,3,F,0.1565644
mlp,k4,r4,3,D,0.15862757
mlp,k4,r4,3,G,0.15486282
mlp,k4,r4,4,C,0.1267459
mlp,k4,r4,4,E,0.12724993
mlp,k4,r4,4,F,0.12564297
mlp,k4,r4,4,D,0.12667933
mlp,k4,r4,4,G,0.12617344
mlp,k4,r4,5,C,0.14041628
mlp,k4,r4,5,E,0.14307721
mlp,k4,r4,5,F,0.14553156
mlp,k4,r4,5,D,0.13956887
mlp,k4,r4,5,G,0.14162238
mlp,k4,r7,0,C,0.13871454
mlp,k4,r7,0,E,0.14295197
mlp,k4,r7,0,F,0.13937049
mlp,k4,r7,0,D,0.13999292
mlp,k4,r7,0,G,0.14080347
mlp,k4,r7,1,C,0.12719803
mlp,k4,r7,1,E,0.12831978
mlp,k4,r7,1,F,0.12730445
mlp,k4,r7,1,D,0.13194788
mlp,k4,r7,1,G,0.12848938
mlp,k4,r7,2,C,0.1253333
mlp,k4,r7,2,E,0.1260805
mlp,k4,r7,2,F,0.12470133
mlp,k4,r7,2,D,0.12571137
mlp,k4,r7,2,G,0.12424004
mlp,k4,r7,3,C,0.15348728
mlp,k4,r7,3,E,0.1546442
mlp,k4,r7,3,F,0.15505476
mlp,k4,r7,3,D,0.15360951
mlp,k4,r7,3,G,0.15741237
mlp,k4,r7,4,C,0.15724948
mlp,k4,r7,4,E,0.1572383
mlp,k4,r7,4,F,0.1544867
mlp,k4,r7,4,D,0.15693988
mlp,k4,r7,4,G,0.15855405
mlp,k4,r7,5,C,0.14491919
mlp,k4,r7,5,E,0.14430407
mlp,k4,r7,5,F,0.1447958
mlp,k4,r7,5,D,0.14425184
mlp,k4,r7,5,G,0.14525686
mlp,k4,r2,0,C,0.11045452
mlp,k4,r2,0,E,0.11009538
mlp,k4,r2,0,F,0.10864492
mlp,k4,r2,0,D,0.11036297
mlp,k4,r2,0,G,0.10805587
mlp,k4,r2,1,C,0.1549427
mlp,k4,r2,1,E,0.15761319
mlp,k4,r2,1,F,0.15549064
mlp,k4,r2,1,D,0.1523271
mlp,k4,r2,1,G,0.1525056
mlp,k4,r2,2,C,0.14159225
mlp,k4,r2,2,E,0.14170496
mlp,k4,r2,2,F,0.14153098
mlp,k4,r2,2,D,0.14224033
mlp,k4,r2,2,G,0.14309202
mlp,k4,r2,3,C,0.13703644
mlp,k4,r2,3,E,0.14358759
mlp,k4,r2,3,F,0.1435453
mlp,k4,r2,3,D,0.13946742
mlp,k4,r2,3,G,0.1433023
mlp,k4,r2,4,C,0.13865879
mlp,k4,r2,4,E,0.13838759
mlp,k4,r2,4,F,0.14025933
mlp,k4,r2,4,D,0.13958797
mlp,k4,r2,4,G,0.14488563
mlp,k4,r2,5,C,0.1568143
mlp,k4,r2,5,E,0.15817037
mlp,k4,r2,5,F,0.1572769
mlp,k4,r2,5,D,0.15511692
mlp,k4,r2,5,G,0.15699837
mlp,k5,r5,0,C,0.16485131
mlp,k5,r5,0,E,0.16415708
mlp,k5,r5,0,F,0.16695975
mlp,k5,r5,0,D,0.16322483
mlp,k5,r5,0,G,0.16201352
mlp,k5,r5,1,C,0.16394417
mlp,k5,r5,1,E,0.16174509
mlp,k5,r5,1,F,0.16384435
mlp,k5,r5,1,D,0.16525127
mlp,k5,r5,1,G,0.16225235
mlp,k5,r5,2,C,0.16269039
mlp,k5,r5,2,E,0.16533077
mlp,k5,r5,2,F,0.16480541
mlp,k5,r5,2,D,0.16244838
mlp,k5,r5,2,G,0.1644452
mlp,k5,r5,3,C,0.16210265
mlp,k5,r5,3,E,0.16377246
mlp,k5,r5,3,F,0.16314065
mlp,k5,r5,3,D,0.16548887
mlp,k5,r5,3,G,0.16418588
mlp,k5,r5,4,C,0.16272724
mlp,k5,r5,4,E,0.16510412
mlp,k5,r5,4,F,0.16442256
mlp,k5,r5,4,D,0.16523066
mlp,k5,r5,4,G,0.16564573
mlp,k5,r5,5,C,0.16362005
mlp,k5,r5,5,E,0.16062114
mlp,k5,r5,5,F,0.16004857
mlp,k5,r5,5,D,0.16218643
mlp,k5,r5,5,G,0.16317666
mlp,k5,r4,0,C,0.16103543
mlp,k5,r4,0,E,0.15942545
mlp,k5,r4,0,F,0.16147026
mlp,k5,r4,0,D,0.15980394
mlp,k5,r4,0,G,0.16003047
mlp,k5,r4,1,C,0.15994869
mlp,k5,r4,1,E,0.16073537
mlp,k5,r4,1,F,0.15841402
mlp,k5,r4,1,D,0.15842307
mlp,k5,r4,1,G,0.15803449
mlp,k5,r4,2,C,0.16320446
mlp,k5,r4,2,E,0.1603701
mlp,k5,r4,2,F,0.16059609
mlp,k5,r4,2,D,0.16092989
mlp,k5,r4,2,G,0.16199131
mlp,k5,r4,3,C,0.16043201
mlp,k5,r4,3,E,0.15945755
mlp,k5,r4,3,F,0.16036773
mlp,k5,r4,3,D,0.15953422
mlp,k5,r4,3,G,0.16055723
mlp,k5,r4,4,C,0.16161782
mlp,k5,r4,4,E,0.15812269
mlp,k5,r4,4,F,0.15791483
mlp,k5,r4,4,D,0.15885684
mlp,k5,r4,4,G,0.16087288
mlp,k5,r4,5,C,0.16247854
mlp,k5,r4,5,E,0.16325611
mlp,k5,r4,5,F,0.1608094
mlp,k5,r4,5,D,0.1597529
mlp,k5,r4,5,G,0.16157734
mlp,k5,r7,0,C,0.1600324
mlp,k5,r7,0,E,0.16028064
mlp,k5,r7,0,F,0.16063096
mlp,k5,r7,0,D,0.1588762
mlp,k5,r7,0,G,0.16000593
mlp,k5,r7,1,C,0.15865985
mlp,k5,r7,1,E,0.1610641
mlp,k5,r7,1,F,0.16001844
mlp,k5,r7,1,D,0.16039093
mlp,k5,r7,1,G,0.16249198
mlp,k5,r7,2,C,0.16138184
mlp,k5,r7,2,E,0.16078396
mlp,k5,r7,2,F,0.16192897
mlp,k5,r7,2,D,0.15911987
mlp,k5,r7,2,G,0.15967849
mlp,k5,r7,3,C,0.16223371
mlp,k5,r7,3,E,0.15867937
mlp,k5,r7,3,F,0.16062957
mlp,k5,r7,3,D,0.16123073
mlp,k5,r7,3,G,0.16029716
