model,landscape,replicate,fixed_site,data_split,mean_absolute_effects
linear,k5,r4,2,E,0.1603701
linear,k5,r4,2,F,0.16059609
linear,k5,r4,2,C,0.16320446
linear,k5,r4,2,D,0.16092989
linear,k5,r4,2,G,0.16199131
linear,k5,r4,3,E,0.15945755
linear,k5,r4,3,F,0.16036773
linear,k5,r4,3,C,0.16043201
linear,k5,r4,3,D,0.15953422
linear,k5,r4,3,G,0.16055723
linear,k5,r4,4,E,0.15812269
linear,k5,r4,4,F,0.15791483
linear,k5,r4,4,C,0.16161782
linear,k5,r4,4,D,0.15885684
linear,k5,r4,4,G,0.16087288
linear,k5,r4,5,E,0.16325611
linear,k5,r4,5,F,0.1608094
linear,k5,r4,5,C,0.16247854
linear,k5,r4,5,D,0.1597529
linear,k5,r4,5,G,0.16157734
mlp,k0,r0,0,E,0.033321153
mlp,k0,r0,0,F,0.0009059278
mlp,k0,r0,0,C,0.029822513
mlp,k0,r0,0,D,0.113561615
mlp,k0,r0,0,G,0.09997083
mlp,k0,r0,1,E,0.17604595
mlp,k0,r0,1,F,0.02096456
mlp,k0,r0,1,C,0.14656663
mlp,k0,r0,1,D,0.037673164
mlp,k0,r0,1,G,0.1219203
mlp,k0,r0,2,E,0.023225624
mlp,k0,r0,2,F,0.011164569
mlp,k0,r0,2,C,0.09611891
mlp,k0,r0,2,D,0.08424418
mlp,k0,r0,2,G,0.07068165
mlp,k0,r0,3,E,0.03369187
mlp,k0,r0,3,F,0.011814398
mlp,k0,r0,3,C,0.029885465
mlp,k0,r0,3,D,0.08534302
mlp,k0,r0,3,G,0.089679465
mlp,k0,r0,4,E,0.0103435125
mlp,k0,r0,4,F,0.122210406
mlp,k0,r0,4,C,0.019630793
mlp,k0,r0,4,D,0.0077043874
mlp,k0,r0,4,G,0.13756621
mlp,k0,r0,5,E,0.016521301
mlp,k0,r0,5,F,0.058761384
mlp,k0,r0,5,C,0.0057224794
mlp,k0,r0,5,D,0.020496713
mlp,k0,r0,5,G,0.12907268
mlp,k0,r5,0,E,0.20926572
mlp,k0,r5,0,F,0.13767095
mlp,k0,r5,0,C,0.065953836
mlp,k0,r5,0,D,0.018516796
mlp,k0,r5,0,G,0.026887167
mlp,k0,r5,1,E,0.103807
mlp,k0,r5,1,F,0.083634384
mlp,k0,r5,1,C,0.15820572
mlp,k0,r5,1,D,0.0007388553
mlp,k0,r5,1,G,0.080022685
mlp,k0,r5,2,E,0.03706935
mlp,k0,r5,2,F,0.057612713
mlp,k0,r5,2,C,0.018834224
mlp,k0,r5,2,D,0.0026267162
mlp,k0,r5,2,G,0.0884459
mlp,k0,r5,3,E,0.10333085
mlp,k0,r5,3,F,0.07708268
mlp,k0,r5,3,C,0.097211346
mlp,k0,r5,3,D,0.16658758
mlp,k0,r5,3,G,0.10435043
mlp,k0,r5,4,E,0.008586517
mlp,k0,r5,4,F,0.0071242736
mlp,k0,r5,4,C,0.026050717
mlp,k0,r5,4,D,0.13546696
mlp,k0,r5,4,G,0.012230428
mlp,k0,r5,5,E,0.017312061
mlp,k0,r5,5,F,0.06437873
mlp,k0,r5,5,C,0.03099595
mlp,k0,r5,5,D,0.04597736
mlp,k0,r5,5,G,0.107806295
mlp,k0,r6,0,E,0.13148381
mlp,k0,r6,0,F,0.018978441
mlp,k0,r6,0,C,0.049720168
mlp,k0,r6,0,D,0.058258403
mlp,k0,r6,0,G,0.0003021555
mlp,k0,r6,1,E,0.008547694
mlp,k0,r6,1,F,0.01722625
mlp,k0,r6,1,C,0.08781884
mlp,k0,r6,1,D,0.06583562
mlp,k0,r6,1,G,0.13637103
mlp,k0,r6,2,E,3.5414512e-05
mlp,k0,r6,2,F,0.08763305
mlp,k0,r6,2,C,0.18801641
mlp,k0,r6,2,D,0.12751746
mlp,k0,r6,2,G,0.11889264
mlp,k0,r6,3,E,0.13864918
mlp,k0,r6,3,F,0.08303561
mlp,k0,r6,3,C,0.13616036
mlp,k0,r6,3,D,0.15027681
mlp,k0,r6,3,G,0.0148428455
mlp,k0,r6,4,E,0.07746369
mlp,k0,r6,4,F,0.0032816776
mlp,k0,r6,4,C,0.11486473
mlp,k0,r6,4,D,0.12526044
mlp,k0,r6,4,G,0.14234586
mlp,k0,r6,5,E,0.011696366
mlp,k0,r6,5,F,0.09058597
mlp,k0,r6,5,C,0.00082959386
mlp,k0,r6,5,D,0.07446305
mlp,k0,r6,5,G,0.028331894
mlp,k0,r4,0,E,0.031086477
mlp,k0,r4,0,F,0.08901338
mlp,k0,r4,0,C,0.032262083
mlp,k0,r4,0,D,0.04232037
mlp,k0,r4,0,G,0.087184906
mlp,k0,r4,1,E,0.09087613
mlp,k0,r4,1,F,0.11507605
mlp,k0,r4,1,C,0.18132819
mlp,k0,r4,1,D,0.017186211
mlp,k0,r4,1,G,0.054427084
mlp,k0,r4,2,E,0.07103872
mlp,k0,r4,2,F,0.07341272
mlp,k0,r4,2,C,0.050104234
mlp,k0,r4,2,D,0.085438356
mlp,k0,r4,2,G,0.025826493
mlp,k0,r4,3,E,0.10029189
mlp,k0,r4,3,F,0.005446962
mlp,k0,r4,3,C,0.05855532
mlp,k0,r4,3,D,0.16317853
mlp,k0,r4,3,G,0.045568902
mlp,k0,r4,4,E,0.13144732
mlp,k0,r4,4,F,0.13490942
mlp,k0,r4,4,C,0.024949523
mlp,k0,r4,4,D,0.07381185
mlp,k0,r4,4,G,0.13250613
mlp,k0,r4,5,E,0.090680376
mlp,k0,r4,5,F,0.13541605
mlp,k0,r4,5,C,0.0410146
mlp,k0,r4,5,D,0.025168866
mlp,k0,r4,5,G,0.123756126
mlp,k1,r0,0,E,0.072474636
mlp,k1,r0,0,F,0.07904756
mlp,k1,r0,0,C,0.06898957
mlp,k1,r0,0,D,0.06262658
mlp,k1,r0,0,G,0.07207204
mlp,k1,r0,1,E,0.10957023
mlp,k1,r0,1,F,0.11089169
mlp,k1,r0,1,C,0.099944234
mlp,k1,r0,1,D,0.11134657
mlp,k1,r0,1,G,0.14252236
mlp,k1,r0,2,E,0.054089386
mlp,k1,r0,2,F,0.09624714
mlp,k1,r0,2,C,0.06971639
mlp,k1,r0,2,D,0.10765084
mlp,k1,r0,2,G,0.052148893
mlp,k1,r0,3,E,0.14587365
mlp,k1,r0,3,F,0.10912472
mlp,k1,r0,3,C,0.15471792
mlp,k1,r0,3,D,0.118994206
mlp,k1,r0,3,G,0.11034477
mlp,k1,r0,4,E,0.058726355
mlp,k1,r0,4,F,0.06343503
mlp,k1,r0,4,C,0.06806648
mlp,k1,r0,4,D,0.043095544
mlp,k1,r0,4,G,0.023189116
mlp,k1,r0,5,E,0.10888051
mlp,k1,r0,5,F,0.06615981
mlp,k1,r0,5,C,0.078429975
mlp,k1,r0,5,D,0.12869467
mlp,k1,r0,5,G,0.09108585
mlp,k1,r5,0,E,0.05193445
mlp,k1,r5,0,F,0.07497459
mlp,k1,r5,0,C,0.04848569
mlp,k1,r5,0,D,0.039976567
mlp,k1,r5,0,G,0.050787468
mlp,k1,r5,1,E,0.071880594
mlp,k1,r5,1,F,0.08298298
mlp,k1,r5,1,C,0.1001442
mlp,k1,r5,1,D,0.063869536
mlp,k1,r5,1,G,0.08377194
mlp,k1,r5,2,E,0.080608204
mlp,k1,r5,2,F,0.1069403
mlp,k1,r5,2,C,0.07927193
mlp,k1,r5,2,D,0.080494195
mlp,k1,r5,2,G,0.10071005
mlp,k1,r5,3,E,0.102472074
mlp,k1,r5,3,F,0.074084766
mlp,k1,r5,3,C,0.09759834
mlp,k1,r5,3,D,0.095189616
mlp,k1,r5,3,G,0.110313125
mlp,k1,r5,4,E,0.13408011
mlp,k1,r5,4,F,0.1764243
mlp,k1,r5,4,C,0.116252795
mlp,k1,r5,4,D,0.10242636
mlp,k1,r5,4,G,0.14404911
mlp,k1,r5,5,E,0.10770768
mlp,k1,r5,5,F,0.07470082
mlp,k1,r5,5,C,0.088506095
mlp,k1,r5,5,D,0.070225455
mlp,k1,r5,5,G,0.09884234
mlp,k1,r6,0,E,0.09100707
mlp,k1,r6,0,F,0.12786052
mlp,k1,r6,0,C,0.1357587
mlp,k1,r6,0,D,0.13494647
mlp,k1,r6,0,G,0.083543375
mlp,k1,r6,1,E,0.06264669
mlp,k1,r6,1,F,0.07342528
mlp,k1,r6,1,C,0.05338197
mlp,k1,r6,1,D,0.060784437
mlp,k1,r6,1,G,0.050696306
mlp,k1,r6,2,E,0.09518846
mlp,k1,r6,2,F,0.10247735
mlp,k1,r6,2,C,0.07107714
mlp,k1,r6,2,D,0.13042106
mlp,k1,r6,2,G,0.07982081
mlp,k1,r6,3,E,0.07931938
mlp,k1,r6,3,F,0.13950396
mlp,k1,r6,3,C,0.12396603
mlp,k1,r6,3,D,0.1266287
mlp,k1,r6,3,G,0.13473175
mlp,k1,r6,4,E,0.06478154
mlp,k1,r6,4,F,0.040970616
mlp,k1,r6,4,C,0.06601004
mlp,k1,r6,4,D,0.08117121
mlp,k1,r6,4,G,0.05470313
mlp,k1,r6,5,E,0.115785256
mlp,k1,r6,5,F,0.077410236
mlp,k1,r6,5,C,0.07092183
mlp,k1,r6,5,D,0.09554918
mlp,k1,r6,5,G,0.078708366
mlp,k1,r4,0,E,0.1031584
mlp,k1,r4,0,F,0.07731339
mlp,k1,r4,0,C,0.096530855
mlp,k1,r4,0,D,0.10950439
mlp,k1,r4,0,G,0.07805915
mlp,k1,r4,1,E,0.09974513
mlp,k1,r4,1,F,0.13470794
mlp,k1,r4,1,C,0.10676661
mlp,k1,r4,1,D,0.13634244
mlp,k1,r4,1,G,0.12712188
mlp,k1,r4,2,E,0.053323314
mlp,k1,r4,2,F,0.07492434
mlp,k1,r4,2,C,0.082977705
mlp,k1,r4,2,D,0.061289232
mlp,k1,r4,2,G,0.07676639
mlp,k1,r4,3,E,0.07650548
mlp,k1,r4,3,F,0.04344239
mlp,k1,r4,3,C,0.065130465
mlp,k1,r4,3,D,0.056157045
mlp,k1,r4,3,G,0.061077468
mlp,k1,r4,4,E,0.110554904
mlp,k1,r4,4,F,0.14339899
mlp,k1,r4,4,C,0.18929905
mlp,k1,r4,4,D,0.1934212
mlp,k1,r4,4,G,0.16645493
mlp,k1,r4,5,E,0.13419217
mlp,k1,r4,5,F,0.058109
mlp,k1,r4,5,C,0.075272515
mlp,k1,r4,5,D,0.09539128
mlp,k1,r4,5,G,0.10996454
mlp,k2,r0,0,E,0.13877743
mlp,k2,r0,0,F,0.13661143
mlp,k2,r0,0,C,0.1376478
mlp,k2,r0,0,D,0.12849073
mlp,k2,r0,0,G,0.14026684
mlp,k2,r0,1,E,0.11307411
mlp,k2,r0,1,F,0.1095315
mlp,k2,r0,1,C,0.12434921
mlp,k2,r0,1,D,0.12287307
mlp,k2,r0,1,G,0.12958996
mlp,k2,r0,2,E,0.099254355
mlp,k2,r0,2,F,0.09909557
mlp,k2,r0,2,C,0.09641168
mlp,k2,r0,2,D,0.09321973
mlp,k2,r0,2,G,0.092354104
mlp,k2,r0,3,E,0.13602224
mlp,k2,r0,3,F,0.11447654
mlp,k2,r0,3,C,0.107168116
mlp,k2,r0,3,D,0.11545734
mlp,k2,r0,3,G,0.14479113
mlp,k2,r0,4,E,0.09108577
mlp,k2,r0,4,F,0.086877756
mlp,k2,r0,4,C,0.091459736
mlp,k2,r0,4,D,0.08470762
mlp,k2,r0,4,G,0.07962354
mlp,k2,r0,5,E,0.14845192
mlp,k2,r0,5,F,0.12330016
mlp,k2,r0,5,C,0.13966073
mlp,k2,r0,5,D,0.15001054
mlp,k2,r0,5,G,0.14063092
mlp,k2,r5,0,E,0.13477527
mlp,k2,r5,0,F,0.1427865
mlp,k2,r5,0,C,0.13085921
mlp,k2,r5,0,D,0.13889259
mlp,k2,r5,0,G,0.14099532
mlp,k2,r5,1,E,0.09865984
mlp,k2,r5,1,F,0.11224351
mlp,k2,r5,1,C,0.09867181
mlp,k2,r5,1,D,0.10684088
mlp,k2,r5,1,G,0.091497354
mlp,k2,r5,2,E,0.1335074
mlp,k2,r5,2,F,0.1274666
mlp,k2,r5,2,C,0.13000317
mlp,k2,r5,2,D,0.13139996
mlp,k2,r5,2,G,0.13760364
mlp,k2,r5,3,E,0.11933337
mlp,k2,r5,3,F,0.11911115
mlp,k2,r5,3,C,0.10923367
mlp,k2,r5,3,D,0.11331454
mlp,k2,r5,3,G,0.12545933
mlp,k2,r5,4,E,0.10261356
mlp,k2,r5,4,F,0.09334497
mlp,k2,r5,4,C,0.10207109
mlp,k2,r5,4,D,0.09424279
mlp,k2,r5,4,G,0.0957691
mlp,k2,r5,5,E,0.11243436
mlp,k2,r5,5,F,0.11473139
mlp,k2,r5,5,C,0.10743258
mlp,k2,r5,5,D,0.106540866
mlp,k2,r5,5,G,0.124353506
mlp,k2,r6,0,E,0.09463264
mlp,k2,r6,0,F,0.095012836
mlp,k2,r6,0,C,0.09688755
mlp,k2,r6,0,D,0.0926736
mlp,k2,r6,0,G,0.08806976
mlp,k2,r6,1,E,0.13746136
mlp,k2,r6,1,F,0.1612443
mlp,k2,r6,1,C,0.13830064
mlp,k2,r6,1,D,0.14484482
mlp,k2,r6,1,G,0.15062463
mlp,k2,r6,2,E,0.11518956
mlp,k2,r6,2,F,0.12077733
mlp,k2,r6,2,C,0.12214079
mlp,k2,r6,2,D,0.107982695
mlp,k2,r6,2,G,0.13172099
mlp,k2,r6,3,E,0.09952985
mlp,k2,r6,3,F,0.11196777
mlp,k2,r6,3,C,0.091464244
mlp,k2,r6,3,D,0.10064931
mlp,k2,r6,3,G,0.09642524
mlp,k2,r6,4,E,0.08267517
mlp,k2,r6,4,F,0.078748204
mlp,k2,r6,4,C,0.078543894
mlp,k2,r6,4,D,0.06736592
mlp,k2,r6,4,G,0.07350801
mlp,k2,r6,5,E,0.14590803
mlp,k2,r6,5,F,0.1383519
mlp,k2,r6,5,C,0.16783874
mlp,k2,r6,5,D,0.16749065
mlp,k2,r6,5,G,0.16087328
mlp,k2,r4,0,E,0.15536964
mlp,k2,r4,0,F,0.16401389
mlp,k2,r4,0,C,0.16767648
mlp,k2,r4,0,D,0.15664569
mlp,k2,r4,0,G,0.17385076
mlp,k2,r4,1,E,0.099364966
mlp,k2,r4,1,F,0.08226561
mlp,k2,r4,1,C,0.09261873
mlp,k2,r4,1,D,0.1024604
mlp,k2,r4,1,G,0.077354595
mlp,k2,r4,2,E,0.08852897
mlp,k2,r4,2,F,0.09278736
mlp,k2,r4,2,C,0.095003754
mlp,k2,r4,2,D,0.086686015
mlp,k2,r4,2,G,0.08185855
mlp,k2,r4,3,E,0.14571239
mlp,k2,r4,3,F,0.13450453
mlp,k2,r4,3,C,0.12550269
mlp,k2,r4,3,D,0.12978366
mlp,k2,r4,3,G,0.13629119
mlp,k2,r4,4,E,0.066129506
mlp,k2,r4,4,F,0.05859176
mlp,k2,r4,4,C,0.06306026
mlp,k2,r4,4,D,0.06725483
mlp,k2,r4,4,G,0.05965517
mlp,k2,r4,5,E,0.12695363
mlp,k2,r4,5,F,0.121760905
mlp,k2,r4,5,C,0.108473025
mlp,k2,r4,5,D,0.12553114
mlp,k2,r4,5,G,0.119302206
mlp,k3,r0,0,E,0.09097365
mlp,k3,r0,0,F,0.0889914
mlp,k3,r0,0,C,0.09164093
mlp,k3,r0,0,D,0.09267289
mlp,k3,r0,0,G,0.091169536
mlp,k3,r0,1,E,0.15226516
mlp,k3,r0,1,F,0.15505579
mlp,k3,r0,1,C,0.15622042
mlp,k3,r0,1,D,0.15431005
mlp,k3,r0,1,G,0.16133824
mlp,k3,r0,2,E,0.10952197
mlp,k3,r0,2,F,0.111694574
mlp,k3,r0,2,C,0.11087183
mlp,k3,r0,2,D,0.11016418
mlp,k3,r0,2,G,0.11734483
mlp,k3,r0,3,E,0.13755172
mlp,k3,r0,3,F,0.14151023
mlp,k3,r0,3,C,0.1350093
mlp,k3,r0,3,D,0.1464679
mlp,k3,r0,3,G,0.14208008
mlp,k3,r0,4,E,0.13618466
mlp,k3,r0,4,F,0.13631399
mlp,k3,r0,4,C,0.1423463
mlp,k3,r0,4,D,0.14193022
mlp,k3,r0,4,G,0.14043754
mlp,k3,r0,5,E,0.10731495
mlp,k3,r0,5,F,0.115850724
mlp,k3,r0,5,C,0.11036955
mlp,k3,r0,5,D,0.10495051
mlp,k3,r0,5,G,0.1077522
mlp,k3,r5,0,E,0.12900586
mlp,k3,r5,0,F,0.13300303
mlp,k3,r5,0,C,0.12328687
mlp,k3,r5,0,D,0.12935369
mlp,k3,r5,0,G,0.12583572
mlp,k3,r5,1,E,0.14720415
mlp,k3,r5,1,F,0.14670463
mlp,k3,r5,1,C,0.14286245
mlp,k3,r5,1,D,0.14959389
mlp,k3,r5,1,G,0.14465357
mlp,k3,r5,2,E,0.0911612
mlp,k3,r5,2,F,0.090675354
mlp,k3,r5,2,C,0.09410321
mlp,k3,r5,2,D,0.09101309
mlp,k3,r5,2,G,0.09500237
mlp,k3,r5,3,E,0.10872602
mlp,k3,r5,3,F,0.10923587
mlp,k3,r5,3,C,0.11386125
mlp,k3,r5,3,D,0.10819818
mlp,k3,r5,3,G,0.11360193
mlp,k3,r5,4,E,0.14493269
mlp,k3,r5,4,F,0.14507622
mlp,k3,r5,4,C,0.14172003
mlp,k3,r5,4,D,0.14364411
mlp,k3,r5,4,G,0.15158056
mlp,k3,r5,5,E,0.13920385
mlp,k3,r5,5,F,0.14080767
mlp,k3,r5,5,C,0.13499677
mlp,k3,r5,5,D,0.14208278
mlp,k3,r5,5,G,0.13352957
mlp,k3,r6,0,E,0.11813042
mlp,k3,r6,0,F,0.12669839
mlp,k3,r6,0,C,0.121520884
mlp,k3,r6,0,D,0.12868898
mlp,k3,r6,0,G,0.124402404
mlp,k3,r6,1,E,0.10162495
mlp,k3,r6,1,F,0.11003372
mlp,k3,r6,1,C,0.10379418
mlp,k3,r6,1,D,0.10315618
mlp,k3,r6,1,G,0.108725436
mlp,k3,r6,2,E,0.1296707
mlp,k3,r6,2,F,0.12994179
mlp,k3,r6,2,C,0.12067155
mlp,k3,r6,2,D,0.124747604
mlp,k3,r6,2,G,0.12589344
mlp,k3,r6,3,E,0.12344046
mlp,k3,r6,3,F,0.12201211
mlp,k3,r6,3,C,0.12753512
mlp,k3,r6,3,D,0.123470664
mlp,k3,r6,3,G,0.12757793
mlp,k3,r6,4,E,0.1191421
mlp,k3,r6,4,F,0.12462408
mlp,k3,r6,4,C,0.12587795
mlp,k3,r6,4,D,0.11854388
mlp,k3,r6,4,G,0.11850432
mlp,k3,r6,5,E,0.14260612
mlp,k3,r6,5,F,0.13641131
mlp,k3,r6,5,C,0.13533634
mlp,k3,r6,5,D,0.13375689
mlp,k3,r6,5,G,0.14260349
mlp,k3,r4,0,E,0.13025202
mlp,k3,r4,0,F,0.122218914
mlp,k3,r4,0,C,0.12678258
mlp,k3,r4,0,D,0.13468003
mlp,k3,r4,0,G,0.12959614
mlp,k3,r4,1,E,0.09235705
mlp,k3,r4,1,F,0.09250446
mlp,k3,r4,1,C,0.084659085
mlp,k3,r4,1,D,0.09572091
mlp,k3,r4,1,G,0.09022319
mlp,k3,r4,2,E,0.1456046
mlp,k3,r4,2,F,0.14478931
mlp,k3,r4,2,C,0.14858373
mlp,k3,r4,2,D,0.14342071
mlp,k3,r4,2,G,0.14471959
mlp,k3,r4,3,E,0.11298052
mlp,k3,r4,3,F,0.11431519
mlp,k3,r4,3,C,0.119852625
mlp,k3,r4,3,D,0.120938316
mlp,k3,r4,3,G,0.109653
mlp,k3,r4,4,E,0.13553265
mlp,k3,r4,4,F,0.1334711
mlp,k3,r4,4,C,0.12928748
mlp,k3,r4,4,D,0.12990849
mlp,k3,r4,4,G,0.12536594
mlp,k3,r4,5,E,0.16136386
mlp,k3,r4,5,F,0.15777156
mlp,k3,r4,5,C,0.16341683
mlp,k3,r4,5,D,0.16510154
mlp,k3,r4,5,G,0.15303686
mlp,k4,r0,0,E,0.15315954
mlp,k4,r0,0,F,0.15176724
mlp,k4,r0,0,C,0.15333271
mlp,k4,r0,0,D,0.15683833
mlp,k4,r0,0,G,0.15339124
mlp,k4,r0,1,E,0.14143422
mlp,k4,r0,1,F,0.14165804
mlp,k4,r0,1,C,0.13751301
mlp,k4,r0,1,D,0.14150539
mlp,k4,r0,1,G,0.14305468
mlp,k4,r0,2,E,0.12433119
mlp,k4,r0,2,F,0.12740548
mlp,k4,r0,2,C,0.12596503
mlp,k4,r0,2,D,0.12622356
mlp,k4,r0,2,G,0.1279358
mlp,k4,r0,3,E,0.12549894
mlp,k4,r0,3,F,0.12810574
mlp,k4,r0,3,C,0.12609401
mlp,k4,r0,3,D,0.12383191
mlp,k4,r0,3,G,0.1271665
mlp,k4,r0,4,E,0.153982
mlp,k4,r0,4,F,0.15323386
mlp,k4,r0,4,C,0.15389088
mlp,k4,r0,4,D,0.15313567
mlp,k4,r0,4,G,0.15627757
mlp,k4,r0,5,E,0.13749194
mlp,k4,r0,5,F,0.14241926
mlp,k4,r0,5,C,0.14153613
mlp,k4,r0,5,D,0.13905703
mlp,k4,r0,5,G,0.14221583
mlp,k4,r5,0,E,0.1500247
mlp,k4,r5,0,F,0.14862189
mlp,k4,r5,0,C,0.1489636
mlp,k4,r5,0,D,0.15044516
mlp,k4,r5,0,G,0.15000089
mlp,k4,r5,1,E,0.14908895
mlp,k4,r5,1,F,0.14724816
mlp,k4,r5,1,C,0.14900237
mlp,k4,r5,1,D,0.14777815
mlp,k4,r5,1,G,0.1498048
mlp,k4,r5,2,E,0.16426058
mlp,k4,r5,2,F,0.16517843
mlp,k4,r5,2,C,0.16324463
mlp,k4,r5,2,D,0.16185604
mlp,k4,r5,2,G,0.1629609
mlp,k4,r5,3,E,0.13476902
mlp,k4,r5,3,F,0.13188878
mlp,k4,r5,3,C,0.1360496
mlp,k4,r5,3,D,0.13543259
mlp,k4,r5,3,G,0.13750103
mlp,k4,r5,4,E,0.14875731
mlp,k4,r5,4,F,0.14669737
mlp,k4,r5,4,C,0.1502026
mlp,k4,r5,4,D,0.14977372
mlp,k4,r5,4,G,0.14909688
mlp,k4,r5,5,E,0.15272835
mlp,k4,r5,5,F,0.15078707
mlp,k4,r5,5,C,0.15015459
mlp,k4,r5,5,D,0.14746885
mlp,k4,r5,5,G,0.14952756
mlp,k4,r6,0,E,0.14225419
mlp,k4,r6,0,F,0.14732099
mlp,k4,r6,0,C,0.14568083
mlp,k4,r6,0,D,0.14739306
mlp,k4,r6,0,G,0.14558353
mlp,k4,r6,1,E,0.15749858
mlp,k4,r6,1,F,0.15829417
mlp,k4,r6,1,C,0.15889513
mlp,k4,r6,1,D,0.15651314
mlp,k4,r6,1,G,0.1633927
mlp,k4,r6,2,E,0.1450586
mlp,k4,r6,2,F,0.14469294
mlp,k4,r6,2,C,0.14503947
mlp,k4,r6,2,D,0.14444378
mlp,k4,r6,2,G,0.14836353
mlp,k4,r6,3,E,0.16051766
mlp,k4,r6,3,F,0.15612212
mlp,k4,r6,3,C,0.160447
mlp,k4,r6,3,D,0.15733317
mlp,k4,r6,3,G,0.15903577
mlp,k4,r6,4,E,0.11290211
mlp,k4,r6,4,F,0.11243097
mlp,k4,r6,4,C,0.10988129
mlp,k4,r6,4,D,0.112209626
mlp,k4,r6,4,G,0.111073986
mlp,k4,r6,5,E,0.14817894
mlp,k4,r6,5,F,0.14764935
mlp,k4,r6,5,C,0.14824317
mlp,k4,r6,5,D,0.14525987
mlp,k4,r6,5,G,0.14633755
mlp,k4,r4,0,E,0.14169563
mlp,k4,r4,0,F,0.14176972
mlp,k4,r4,0,C,0.13875227
mlp,k4,r4,0,D,0.14380376
mlp,k4,r4,0,G,0.13941629
mlp,k4,r4,1,E,0.13076578
mlp,k4,r4,1,F,0.12968414
mlp,k4,r4,1,C,0.1298649
mlp,k4,r4,1,D,0.12961715
mlp,k4,r4,1,G,0.12488993
mlp,k4,r4,2,E,0.15667216
mlp,k4,r4,2,F,0.15440327
mlp,k4,r4,2,C,0.15591712
mlp,k4,r4,2,D,0.15364446
mlp,k4,r4,2,G,0.15482123
mlp,k4,r4,3,E,0.15181711
mlp,k4,r4,3,F,0.1565644
mlp,k4,r4,3,C,0.15350787
mlp,k4,r4,3,D,0.15862757
mlp,k4,r4,3,G,0.15486282
mlp,k4,r4,4,E,0.12724993
mlp,k4,r4,4,F,0.12564297
mlp,k4,r4,4,C,0.1267459
mlp,k4,r4,4,D,0.12667933
mlp,k4,r4,4,G,0.12617344
mlp,k4,r4,5,E,0.14307721
mlp,k4,r4,5,F,0.14553156
mlp,k4,r4,5,C,0.14041628
mlp,k4,r4,5,D,0.13956887
mlp,k4,r4,5,G,0.14162238
mlp,k5,r0,0,E,0.15717486
mlp,k5,r0,0,F,0.1574875
mlp,k5,r0,0,C,0.15553632
mlp,k5,r0,0,D,0.15732656
mlp,k5,r0,0,G,0.15808539
mlp,k5,r0,1,E,0.15573877
mlp,k5,r0,1,F,0.15396504
mlp,k5,r0,1,C,0.15664808
mlp,k5,r0,1,D,0.15463153
mlp,k5,r0,1,G,0.15543249
mlp,k5,r0,2,E,0.15669744
mlp,k5,r0,2,F,0.15674774
mlp,k5,r0,2,C,0.15803301
mlp,k5,r0,2,D,0.15675612
mlp,k5,r0,2,G,0.15939766
mlp,k5,r0,3,E,0.15735409
mlp,k5,r0,3,F,0.15764879
mlp,k5,r0,3,C,0.15512042
mlp,k5,r0,3,D,0.15759604
mlp,k5,r0,3,G,0.15667509
mlp,k5,r0,4,E,0.15631898
mlp,k5,r0,4,F,0.15830469
mlp,k5,r0,4,C,0.15687385
mlp,k5,r0,4,D,0.15858613
mlp,k5,r0,4,G,0.15619813
mlp,k5,r0,5,E,0.1558392
mlp,k5,r0,5,F,0.15701821
mlp,k5,r0,5,C,0.15719517
mlp,k5,r0,5,D,0.15809567
mlp,k5,r0,5,G,0.15801354
mlp,k5,r5,0,E,0.16415708
mlp,k5,r5,0,F,0.16695975
mlp,k5,r5,0,C,0.16485131
mlp,k5,r5,0,D,0.16322483
mlp,k5,r5,0,G,0.16201352
mlp,k5,r5,1,E,0.16174509
mlp,k5,r5,1,F,0.16384435
mlp,k5,r5,1,C,0.16394417
mlp,k5,r5,1,D,0.16525127
mlp,k5,r5,1,G,0.16225235
mlp,k5,r5,2,E,0.16533077
mlp,k5,r5,2,F,0.16480541
mlp,k5,r5,2,C,0.16269039
mlp,k5,r5,2,D,0.16244838
mlp,k5,r5,2,G,0.1644452
mlp,k5,r5,3,E,0.16377246
mlp,k5,r5,3,F,0.16314065
mlp,k5,r5,3,C,0.16210265
mlp,k5,r5,3,D,0.16548887
mlp,k5,r5,3,G,0.16418588
mlp,k5,r5,4,E,0.16510412
mlp,k5,r5,4,F,0.16442256
mlp,k5,r5,4,C,0.16272724
mlp,k5,r5,4,D,0.16523066
mlp,k5,r5,4,G,0.16564573
mlp,k5,r5,5,E,0.16062114
mlp,k5,r5,5,F,0.16004857
mlp,k5,r5,5,C,0.16362005
mlp,k5,r5,5,D,0.16218643
mlp,k5,r5,5,G,0.16317666
mlp,k5,r6,0,E,0.15880866
mlp,k5,r6,0,F,0.15812626
mlp,k5,r6,0,C,0.16052163
mlp,k5,r6,0,D,0.15999271
mlp,k5,r6,0,G,0.1606953
mlp,k5,r6,1,E,0.15847407
mlp,k5,r6,1,F,0.15837145
mlp,k5,r6,1,C,0.15900068
mlp,k5,r6,1,D,0.16106898
mlp,k5,r6,1,G,0.15765725
mlp,k5,r6,2,E,0.15853973
mlp,k5,r6,2,F,0.1571785
mlp,k5,r6,2,C,0.15805292
mlp,k5,r6,2,D,0.1560276
mlp,k5,r6,2,G,0.15705058
mlp,k5,r6,3,E,0.15552501
mlp,k5,r6,3,F,0.16044258
mlp,k5,r6,3,C,0.1587892
mlp,k5,r6,3,D,0.15916333
